Voltage,Capacitance
-80,2.134205e-10
-79.99984,2.1342051e-10
-79.9996,2.1342051e-10
-79.99924,2.1342051e-10
-79.9987,2.1342049e-10
-79.99789,2.1342053e-10
-79.996675,2.1342054e-10
-79.994852,2.1342054e-10
-79.992119,2.1342057e-10
-79.988018,2.1342062e-10
-79.981867,2.1342069e-10
-79.972641,2.1342083e-10
-79.958801,2.1342099e-10
-79.938042,2.1342124e-10
-79.906903,2.134216e-10
-79.860194,2.1342213e-10
-79.790131,2.1342296e-10
-79.685036,2.1342421e-10
-79.527395,2.1342608e-10
-79.290932,2.1342889e-10
-78.936238,2.1343316e-10
-78.404197,2.1343956e-10
-77.606135,2.1344923e-10
-76.435645,2.134636e-10
-74.835645,2.1348357e-10
-73.235645,2.1350403e-10
-71.635645,2.135249e-10
-70.035645,2.1354624e-10
-68.435645,2.1356806e-10
-66.835645,2.1359039e-10
-65.235645,2.1361325e-10
-64,2.1363128e-10
-62.4,2.136551e-10
-60.8,2.1367955e-10
-59.2,2.1370465e-10
-57.6,2.1373035e-10
-56,2.137568e-10
-54.4,2.1378394e-10
-52.8,2.1381185e-10
-51.2,2.1384055e-10
-49.6,2.138701e-10
-48,2.1390048e-10
-46.4,2.1393187e-10
-44.8,2.1396425e-10
-43.2,2.139977e-10
-41.6,2.1403227e-10
-40,2.1406803e-10
-38.4,2.1410507e-10
-36.8,2.1414347e-10
-35.2,2.1418332e-10
-33.6,2.1422473e-10
-32,2.142678e-10
-30.4,2.1431268e-10
-28.8,2.1435955e-10
-27.2,2.1440839e-10
-25.6,2.1445959e-10
-24,2.1451322e-10
-22.4,2.1456954e-10
-20.8,2.1462877e-10
-19.2,2.1469122e-10
-17.6,2.1475719e-10
-16,2.1482704e-10
-14.4,2.1490118e-10
-12.8,2.1498004e-10
-11.2,2.1506427e-10
-9.6,2.1515432e-10
-8,2.1525104e-10
-6.4,2.1535507e-10
-4.8,2.1546741e-10
-3.2,2.155889e-10
-1.6,2.1572055e-10
0,2.1586332e-10
1.6,2.1601719e-10
3.2,2.1618216e-10
4.8,2.1635543e-10
6.4,2.1652987e-10
8,2.1668889e-10
9.6,2.1679734e-10
11.2,2.1678542e-10
12.8,2.1652915e-10
14.4,2.1585379e-10
16,2.1463014e-10
17.6,2.129608e-10
19.2,2.1112157e-10
20.8,2.0916925e-10
22.4,2.0694936e-10
24,2.0446328e-10
25.6,2.0183459e-10
27.2,1.9917789e-10
28.8,1.9662292e-10
30.4,1.9431183e-10
32,1.9238188e-10
33.6,1.9094527e-10
35.2,1.9008082e-10
36.8,1.8983901e-10
38.4,1.9025422e-10
40,1.9135926e-10
41.6,1.9319884e-10
43.2,1.9583764e-10
44.8,1.993626e-10
46.4,2.0388244e-10
48,2.0952676e-10
49.6,2.1644438e-10
51.2,2.2480024e-10
52.8,2.3476969e-10
54.4,2.4652948e-10
56,2.6024527e-10
57.6,2.7605572e-10
59.2,2.9405462e-10
60.8,3.1427288e-10
62.4,3.3666339e-10
64,3.6109123e-10
65.6,3.8733216e-10
67.2,4.1507714e-10
68.8,4.4396762e-10
70.4,4.7355667e-10
72,5.0342325e-10
73.6,5.3312286e-10
75.2,5.6225824e-10
76.8,5.9045693e-10
78.4,6.1741805e-10
80,6.4289488e-10

