Voltage,Capacitance
-80,2.1358074e-10
-79.99984,2.1358074e-10
-79.9996,2.1358075e-10
-79.99924,2.1358075e-10
-79.9987,2.1358073e-10
-79.99789,2.1358077e-10
-79.996675,2.1358079e-10
-79.994852,2.1358079e-10
-79.992119,2.1358083e-10
-79.988018,2.1358089e-10
-79.981867,2.1358098e-10
-79.972641,2.1358114e-10
-79.958801,2.1358134e-10
-79.938042,2.1358164e-10
-79.906903,2.1358209e-10
-79.860194,2.1358274e-10
-79.790131,2.1358376e-10
-79.685036,2.135853e-10
-79.527395,2.135876e-10
-79.290932,2.1359106e-10
-78.936238,2.135963e-10
-78.404197,2.1360419e-10
-77.606135,2.1361613e-10
-76.435645,2.1363393e-10
-74.835645,2.1365879e-10
-73.235645,2.1368436e-10
-71.635645,2.1371061e-10
-70.035645,2.1373759e-10
-68.435645,2.1376535e-10
-66.835645,2.1379392e-10
-65.235645,2.1382336e-10
-64,2.1384671e-10
-62.4,2.1387777e-10
-60.8,2.1390987e-10
-59.2,2.1394307e-10
-57.6,2.1397734e-10
-56,2.1401289e-10
-54.4,2.140497e-10
-52.8,2.1408788e-10
-51.2,2.1412754e-10
-49.6,2.1416879e-10
-48,2.1421167e-10
-46.4,2.1425644e-10
-44.8,2.1430318e-10
-43.2,2.1435206e-10
-41.6,2.1440325e-10
-40,2.1445696e-10
-38.4,2.145134e-10
-36.8,2.1457284e-10
-35.2,2.1463555e-10
-33.6,2.1470186e-10
-32,2.1477212e-10
-30.4,2.1484675e-10
-28.8,2.1492627e-10
-27.2,2.15011e-10
-25.6,2.1510174e-10
-24,2.1519898e-10
-22.4,2.153034e-10
-20.8,2.1541563e-10
-19.2,2.1553621e-10
-17.6,2.1566539e-10
-16,2.1580276e-10
-14.4,2.1594663e-10
-12.8,2.1609265e-10
-11.2,2.1623133e-10
-9.6,2.1634346e-10
-8,2.1639113e-10
-6.4,2.1630375e-10
-4.8,2.1596121e-10
-3.2,2.1519646e-10
-1.6,2.1387768e-10
0,2.1208736e-10
1.6,2.1012307e-10
3.2,2.081104e-10
4.8,2.0589724e-10
6.4,2.0344177e-10
8,2.0086072e-10
9.6,1.9826125e-10
11.2,1.9574957e-10
12.8,1.9343242e-10
14.4,1.9141145e-10
16,1.8977238e-10
17.6,1.8857721e-10
19.2,1.8787452e-10
20.8,1.8771678e-10
22.4,1.8817614e-10
24,1.8937332e-10
25.6,1.9152933e-10
27.2,1.9504045e-10
28.8,2.0060497e-10
30.4,2.0947051e-10
32,2.2389838e-10
33.6,2.4803712e-10
35.2,2.9486765e-10
36.8,8.2814439e-10
38.4,8.6289523e-10
40,8.6993698e-10
41.6,8.7117228e-10
43.2,8.7214291e-10
44.8,8.7229647e-10
46.4,8.7333521e-10
48,8.7353921e-10
49.6,8.7377735e-10
51.2,8.7403057e-10
52.8,8.7417792e-10
54.4,8.7426614e-10
56,8.7440454e-10
57.6,8.7453202e-10
59.2,8.7458433e-10
60.8,8.7465989e-10
62.4,8.7473408e-10
64,8.747611e-10
65.6,8.7476328e-10
67.2,8.7483626e-10
68.8,8.7485822e-10
70.4,8.7494101e-10
72,8.7497662e-10
73.6,8.7498808e-10
75.2,8.7501373e-10
76.8,8.7504051e-10
78.4,8.7505643e-10
80,8.7502881e-10

