Voltage,Capacitance
-80,2.1356965e-10
-79.99984,2.1356965e-10
-79.9996,2.1356966e-10
-79.99924,2.1356966e-10
-79.9987,2.1356964e-10
-79.99789,2.1356968e-10
-79.996675,2.1356969e-10
-79.994852,2.1356969e-10
-79.992119,2.1356972e-10
-79.988018,2.1356978e-10
-79.981867,2.1356985e-10
-79.972641,2.1357e-10
-79.958801,2.1357018e-10
-79.938042,2.1357044e-10
-79.906903,2.1357084e-10
-79.860194,2.135714e-10
-79.790131,2.135723e-10
-79.685036,2.1357364e-10
-79.527395,2.1357565e-10
-79.290932,2.1357869e-10
-78.936238,2.1358328e-10
-78.404197,2.1359018e-10
-77.606135,2.1360061e-10
-76.435645,2.1361614e-10
-74.835645,2.1363775e-10
-73.235645,2.1365993e-10
-71.635645,2.1368262e-10
-70.035645,2.1370587e-10
-68.435645,2.137297e-10
-66.835645,2.1375415e-10
-65.235645,2.1377924e-10
-64,2.1379907e-10
-62.4,2.1382535e-10
-60.8,2.138524e-10
-59.2,2.1388025e-10
-57.6,2.1390886e-10
-56,2.139384e-10
-54.4,2.1396882e-10
-52.8,2.1400021e-10
-51.2,2.1403263e-10
-49.6,2.1406614e-10
-48,2.1410074e-10
-46.4,2.1413664e-10
-44.8,2.1417386e-10
-43.2,2.1421249e-10
-41.6,2.1425262e-10
-40,2.1429438e-10
-38.4,2.1433788e-10
-36.8,2.1438326e-10
-35.2,2.1443067e-10
-33.6,2.1448029e-10
-32,2.1453229e-10
-30.4,2.1458691e-10
-28.8,2.1464443e-10
-27.2,2.1470495e-10
-25.6,2.14769e-10
-24,2.1483681e-10
-22.4,2.1490881e-10
-20.8,2.1498548e-10
-19.2,2.1506736e-10
-17.6,2.1515507e-10
-16,2.1524932e-10
-14.4,2.1535095e-10
-12.8,2.1546086e-10
-11.2,2.1558022e-10
-9.6,2.1571007e-10
-8,2.1585177e-10
-6.4,2.1600627e-10
-4.8,2.1617441e-10
-3.2,2.163556e-10
-1.6,2.1654681e-10
0,2.1673932e-10
1.6,2.1691182e-10
3.2,2.170201e-10
4.8,2.1697534e-10
6.4,2.1662576e-10
8,2.1577945e-10
9.6,2.1435041e-10
11.2,2.1253533e-10
12.8,2.1060757e-10
14.4,2.0853073e-10
16,2.0616085e-10
17.6,2.0355432e-10
19.2,2.0083174e-10
20.8,1.981086e-10
22.4,1.955107e-10
24,1.9316388e-10
25.6,1.9118246e-10
27.2,1.8965285e-10
28.8,1.8863459e-10
30.4,1.8817837e-10
32,1.8834294e-10
33.6,1.8921408e-10
35.2,1.9093673e-10
36.8,1.9375411e-10
38.4,1.9805366e-10
40,2.0444995e-10
41.6,2.1393498e-10
43.2,2.2809062e-10
44.8,2.4934072e-10
46.4,2.8148952e-10
48,3.3172312e-10
49.6,4.1525926e-10
51.2,5.5038874e-10
52.8,7.0430806e-10
54.4,7.9863683e-10
56,8.374578e-10
57.6,8.5278008e-10
59.2,8.5824843e-10
60.8,8.6031736e-10
62.4,8.6383235e-10
64,8.6609638e-10
65.6,8.6801343e-10
67.2,8.7042194e-10
68.8,8.7149187e-10
70.4,8.7141348e-10
72,8.7155774e-10
73.6,8.7299218e-10
75.2,8.7342294e-10
76.8,8.7366387e-10
78.4,8.7390638e-10
80,8.7403624e-10

