Voltage,Capacitance
-80,2.2996849e-10
-79.99984,2.2996849e-10
-79.9996,2.2996849e-10
-79.99924,2.2996849e-10
-79.9987,2.2996848e-10
-79.99789,2.299685e-10
-79.996675,2.299685e-10
-79.994852,2.2996849e-10
-79.992119,2.299685e-10
-79.988018,2.2996852e-10
-79.981867,2.2996855e-10
-79.972641,2.299686e-10
-79.958801,2.2996865e-10
-79.938042,2.2996875e-10
-79.906903,2.2996888e-10
-79.860194,2.2996906e-10
-79.790131,2.2996936e-10
-79.685036,2.2996981e-10
-79.527395,2.2997048e-10
-79.290932,2.2997148e-10
-78.936238,2.2997301e-10
-78.404197,2.2997529e-10
-77.606135,2.2997872e-10
-76.409043,2.2998392e-10
-74.809043,2.2999092e-10
-73.209043,2.2999806e-10
-71.609043,2.3000527e-10
-70.009043,2.3001258e-10
-68.409043,2.3001999e-10
-66.809043,2.3002751e-10
-65.209043,2.3003514e-10
-64,2.3004097e-10
-62.4,2.3004878e-10
-60.8,2.3005672e-10
-59.2,2.3006479e-10
-57.6,2.3007296e-10
-56,2.3008128e-10
-54.4,2.3008972e-10
-52.8,2.300983e-10
-51.2,2.3010701e-10
-49.6,2.3011587e-10
-48,2.3012488e-10
-46.4,2.3013404e-10
-44.8,2.3014335e-10
-43.2,2.3015284e-10
-41.6,2.3016249e-10
-40,2.3017232e-10
-38.4,2.3018233e-10
-36.8,2.3019253e-10
-35.2,2.3020293e-10
-33.6,2.3021353e-10
-32,2.3022434e-10
-30.4,2.3023537e-10
-28.8,2.3024663e-10
-27.2,2.3025813e-10
-25.6,2.3026986e-10
-24,2.3028187e-10
-22.4,2.3029415e-10
-20.8,2.3030671e-10
-19.2,2.3031957e-10
-17.6,2.3033274e-10
-16,2.3034623e-10
-14.4,2.3036007e-10
-12.8,2.3037429e-10
-11.2,2.3038884e-10
-9.6,2.3040381e-10
-8,2.3041919e-10
-6.4,2.3043504e-10
-4.8,2.3045134e-10
-3.2,2.3046813e-10
-1.6,2.3048545e-10
0,2.3050333e-10
1.6,2.305218e-10
3.2,2.3054093e-10
4.8,2.3056073e-10
6.4,2.3058125e-10
8,2.3060256e-10
9.6,2.3062472e-10
11.2,2.3064778e-10
12.8,2.3067183e-10
14.4,2.3069694e-10
16,2.3072323e-10
17.6,2.3075079e-10
19.2,2.3077975e-10
20.8,2.3081025e-10
22.4,2.3084246e-10
24,2.3087656e-10
25.6,2.3091277e-10
27.2,2.3095136e-10
28.8,2.3099257e-10
30.4,2.3103674e-10
32,2.3108421e-10
33.6,2.3113533e-10
35.2,2.311903e-10
36.8,2.3124889e-10
38.4,2.3130944e-10
40,2.313655e-10
41.6,2.313906e-10
43.2,2.3122933e-10
44.8,2.2757391e-10
46.4,2.2814161e-10
48,6.2659834e-10
49.6,8.3496501e-10
51.2,8.624144e-10
52.8,8.6854725e-10
54.4,8.706587e-10
56,8.7197863e-10
57.6,8.7266977e-10
59.2,8.7388124e-10
60.8,8.7354647e-10
62.4,8.737871e-10
64,8.739969e-10
65.6,8.7414982e-10
67.2,8.7429815e-10
68.8,8.7440106e-10
70.4,8.7453358e-10
72,8.7460215e-10
73.6,8.7467871e-10
75.2,8.7470971e-10
76.8,8.7478947e-10
78.4,8.7487487e-10
80,8.7492986e-10

