Voltage,Capacitance
-80,2.3003984e-10
-79.99984,2.3003984e-10
-79.9996,2.3003984e-10
-79.99924,2.3003984e-10
-79.9987,2.3003983e-10
-79.99789,2.3003985e-10
-79.996675,2.3003985e-10
-79.994852,2.3003985e-10
-79.992119,2.3003986e-10
-79.988018,2.3003988e-10
-79.981867,2.300399e-10
-79.972641,2.3003996e-10
-79.958801,2.3004001e-10
-79.938042,2.3004011e-10
-79.906903,2.3004025e-10
-79.860194,2.3004044e-10
-79.790131,2.3004076e-10
-79.685036,2.3004123e-10
-79.527395,2.3004193e-10
-79.290932,2.3004299e-10
-78.936238,2.3004459e-10
-78.404197,2.3004698e-10
-77.606135,2.3005059e-10
-76.409043,2.3005605e-10
-74.809043,2.3006342e-10
-73.209043,2.3007093e-10
-71.609043,2.3007853e-10
-70.009043,2.3008623e-10
-68.409043,2.3009405e-10
-66.809043,2.3010198e-10
-65.209043,2.3011003e-10
-64,2.301162e-10
-62.4,2.3012445e-10
-60.8,2.3013284e-10
-59.2,2.3014139e-10
-57.6,2.3015004e-10
-56,2.3015886e-10
-54.4,2.3016782e-10
-52.8,2.3017692e-10
-51.2,2.3018618e-10
-49.6,2.301956e-10
-48,2.3020519e-10
-46.4,2.3021495e-10
-44.8,2.3022489e-10
-43.2,2.3023501e-10
-41.6,2.3024533e-10
-40,2.3025584e-10
-38.4,2.3026656e-10
-36.8,2.302775e-10
-35.2,2.3028865e-10
-33.6,2.3030004e-10
-32,2.3031167e-10
-30.4,2.3032356e-10
-28.8,2.303357e-10
-27.2,2.3034812e-10
-25.6,2.3036081e-10
-24,2.3037382e-10
-22.4,2.3038714e-10
-20.8,2.3040079e-10
-19.2,2.3041478e-10
-17.6,2.3042914e-10
-16,2.3044388e-10
-14.4,2.3045902e-10
-12.8,2.304746e-10
-11.2,2.304906e-10
-9.6,2.3050708e-10
-8,2.3052405e-10
-6.4,2.3054157e-10
-4.8,2.3055964e-10
-3.2,2.3057832e-10
-1.6,2.3059763e-10
0,2.3061761e-10
1.6,2.3063833e-10
3.2,2.3065985e-10
4.8,2.306822e-10
6.4,2.3070545e-10
8,2.3072969e-10
9.6,2.3075498e-10
11.2,2.3078143e-10
12.8,2.3080914e-10
14.4,2.3083821e-10
16,2.3086879e-10
17.6,2.3090103e-10
19.2,2.309351e-10
20.8,2.3097118e-10
22.4,2.3100951e-10
24,2.3105031e-10
25.6,2.3109386e-10
27.2,2.3114044e-10
28.8,2.3119024e-10
30.4,2.3124337e-10
32,2.3129952e-10
33.6,2.3135732e-10
35.2,2.314124e-10
36.8,2.3145094e-10
38.4,2.3142302e-10
40,2.3108678e-10
41.6,2.2868916e-10
43.2,2.1901344e-10
44.8,2.0352486e-10
46.4,1.9218373e-10
48,1.9545375e-10
49.6,2.2321016e-10
51.2,3.5925859e-10
52.8,8.0445708e-10
54.4,8.5411161e-10
56,8.6608037e-10
57.6,8.6922667e-10
59.2,8.7101737e-10
60.8,8.7223306e-10
62.4,8.7313431e-10
64,8.7338523e-10
65.6,8.7371643e-10
67.2,8.7392235e-10
68.8,8.7406154e-10
70.4,8.7420897e-10
72,8.7438975e-10
73.6,8.7448903e-10
75.2,8.7454937e-10
76.8,8.7464048e-10
78.4,8.7470877e-10
80,8.7476112e-10

