Voltage,Capacitance
-80,2.1365602e-10
-79.99984,2.1365602e-10
-79.9996,2.1365602e-10
-79.99924,2.1365603e-10
-79.9987,2.1365601e-10
-79.99789,2.1365604e-10
-79.996675,2.1365606e-10
-79.994852,2.1365605e-10
-79.992119,2.1365609e-10
-79.988018,2.1365614e-10
-79.981867,2.1365621e-10
-79.972641,2.1365635e-10
-79.958801,2.1365652e-10
-79.938042,2.1365677e-10
-79.906903,2.1365714e-10
-79.860194,2.1365768e-10
-79.790131,2.1365853e-10
-79.685036,2.136598e-10
-79.527395,2.1366172e-10
-79.290932,2.136646e-10
-78.936238,2.1366896e-10
-78.404197,2.136755e-10
-77.606135,2.1368539e-10
-76.435645,2.1370009e-10
-74.835645,2.1372052e-10
-73.235645,2.1374145e-10
-71.635645,2.1376281e-10
-70.035645,2.1378466e-10
-68.435645,2.1380701e-10
-66.835645,2.1382988e-10
-65.235645,2.1385329e-10
-64,2.1387177e-10
-62.4,2.1389619e-10
-60.8,2.1392125e-10
-59.2,2.13947e-10
-57.6,2.1397337e-10
-56,2.1400051e-10
-54.4,2.1402838e-10
-52.8,2.1405704e-10
-51.2,2.1408654e-10
-49.6,2.1411691e-10
-48,2.1414816e-10
-46.4,2.1418045e-10
-44.8,2.1421378e-10
-43.2,2.1424822e-10
-41.6,2.1428384e-10
-40,2.1432071e-10
-38.4,2.1435892e-10
-36.8,2.1439855e-10
-35.2,2.1443971e-10
-33.6,2.144825e-10
-32,2.1452705e-10
-30.4,2.1457349e-10
-28.8,2.1462205e-10
-27.2,2.1467268e-10
-25.6,2.147258e-10
-24,2.147815e-10
-22.4,2.1484003e-10
-20.8,2.1490167e-10
-19.2,2.1496671e-10
-17.6,2.150355e-10
-16,2.1510841e-10
-14.4,2.1518589e-10
-12.8,2.152684e-10
-11.2,2.153566e-10
-9.6,2.15451e-10
-8,2.1555247e-10
-6.4,2.1566164e-10
-4.8,2.1577952e-10
-3.2,2.1590685e-10
-1.6,2.1604441e-10
0,2.1619271e-10
1.6,2.1635075e-10
3.2,2.1651658e-10
4.8,2.1668347e-10
6.4,2.1683661e-10
8,2.1694453e-10
9.6,2.1694511e-10
11.2,2.1672612e-10
12.8,2.1612155e-10
14.4,2.1498607e-10
16,2.1337469e-10
17.6,2.1155382e-10
19.2,2.0963468e-10
20.8,2.0747393e-10
22.4,2.0503777e-10
24,2.0244695e-10
25.6,1.9981881e-10
27.2,1.972837e-10
28.8,1.9498804e-10
30.4,1.9307408e-10
32,1.9165953e-10
33.6,1.9082689e-10
35.2,1.9062289e-10
36.8,1.9106896e-10
38.4,1.9217842e-10
40,1.939711e-10
41.6,1.9648038e-10
43.2,1.9975419e-10
44.8,2.0385322e-10
46.4,2.088485e-10
48,2.1481892e-10
49.6,2.2184852e-10
51.2,2.3002332e-10
52.8,2.3942747e-10
54.4,2.5013862e-10
56,2.622226e-10
57.6,2.7572744e-10
59.2,2.9067744e-10
60.8,3.070674e-10
62.4,3.2485802e-10
64,3.4397275e-10
65.6,3.6429719e-10
67.2,3.8568067e-10
68.8,4.0794947e-10
70.4,4.308689e-10
72,4.542483e-10
73.6,4.7783769e-10
75.2,5.0140665e-10
76.8,5.2473741e-10
78.4,5.4765983e-10
80,5.6995587e-10

