Voltage,Capacitance
-80,2.1444723e-10
-79.99984,2.1444723e-10
-79.9996,2.1444723e-10
-79.99924,2.1444724e-10
-79.9987,2.1444722e-10
-79.99789,2.1444726e-10
-79.996675,2.1444727e-10
-79.994852,2.1444727e-10
-79.992119,2.1444731e-10
-79.988018,2.1444737e-10
-79.981867,2.1444746e-10
-79.972641,2.1444762e-10
-79.958801,2.1444782e-10
-79.938042,2.1444812e-10
-79.906903,2.1444857e-10
-79.860194,2.1444921e-10
-79.790131,2.1445022e-10
-79.685036,2.1445174e-10
-79.527395,2.1445402e-10
-79.290932,2.1445745e-10
-78.936238,2.1446265e-10
-78.404197,2.1447046e-10
-77.606135,2.1448229e-10
-76.435645,2.144999e-10
-74.835645,2.1452446e-10
-73.235645,2.1454971e-10
-71.635645,2.1457559e-10
-70.035645,2.1460216e-10
-68.435645,2.1462945e-10
-66.835645,2.146575e-10
-65.235645,2.1468635e-10
-64,2.1470921e-10
-62.4,2.1473957e-10
-60.8,2.1477088e-10
-59.2,2.1480321e-10
-57.6,2.1483652e-10
-56,2.1487099e-10
-54.4,2.1490661e-10
-52.8,2.1494348e-10
-51.2,2.1498168e-10
-49.6,2.150213e-10
-48,2.1506237e-10
-46.4,2.1510513e-10
-44.8,2.1514964e-10
-43.2,2.1519603e-10
-41.6,2.1524443e-10
-40,2.1529502e-10
-38.4,2.1534797e-10
-36.8,2.1540348e-10
-35.2,2.1546177e-10
-33.6,2.1552308e-10
-32,2.1558771e-10
-30.4,2.1565594e-10
-28.8,2.1572818e-10
-27.2,2.1580463e-10
-25.6,2.1588591e-10
-24,2.1597235e-10
-22.4,2.1606443e-10
-20.8,2.1616263e-10
-19.2,2.1626734e-10
-17.6,2.1637884e-10
-16,2.1649705e-10
-14.4,2.1662123e-10
-12.8,2.1674934e-10
-11.2,2.1687688e-10
-9.6,2.1699449e-10
-8,2.1708371e-10
-6.4,2.1710911e-10
-4.8,2.1700555e-10
-3.2,2.1666215e-10
-1.6,2.1592315e-10
0,2.1465958e-10
1.6,2.1293403e-10
3.2,2.1101565e-10
4.8,2.0902792e-10
6.4,2.0683202e-10
8,2.0438578e-10
9.6,2.0181313e-10
11.2,1.9923026e-10
12.8,1.9675598e-10
14.4,1.9452197e-10
16,1.9265733e-10
17.6,1.9127159e-10
19.2,1.904447e-10
20.8,1.9022513e-10
22.4,1.9063749e-10
24,1.9169764e-10
25.6,1.9342681e-10
27.2,1.9585899e-10
28.8,1.9904233e-10
30.4,2.0303748e-10
32,2.0791534e-10
33.6,2.1375471e-10
35.2,2.2063967e-10
36.8,2.286566e-10
38.4,2.3789048e-10
40,2.4842041e-10
41.6,2.6031433e-10
43.2,2.7362334e-10
44.8,2.8837546e-10
46.4,3.0457e-10
48,3.2217284e-10
49.6,3.4111273e-10
51.2,3.6128058e-10
52.8,3.8253065e-10
54.4,4.0468243e-10
56,4.2752807e-10
57.6,4.5085468e-10
59.2,4.744417e-10
60.8,4.9805579e-10
62.4,5.2142899e-10
64,5.4440382e-10
65.6,5.6681981e-10
67.2,5.884824e-10
68.8,6.0926503e-10
70.4,6.2912833e-10
72,6.4793267e-10
73.6,6.6567982e-10
75.2,6.8233806e-10
76.8,6.9790561e-10
78.4,7.1239693e-10
80,7.2583542e-10

