Voltage,Capacitance
-80,2.1388928e-10
-79.99984,2.1388928e-10
-79.9996,2.1388928e-10
-79.99924,2.1388929e-10
-79.9987,2.1388927e-10
-79.99789,2.1388931e-10
-79.996675,2.1388932e-10
-79.994852,2.1388932e-10
-79.992119,2.1388936e-10
-79.988018,2.1388942e-10
-79.981867,2.1388951e-10
-79.972641,2.1388967e-10
-79.958801,2.1388987e-10
-79.938042,2.1389017e-10
-79.906903,2.1389062e-10
-79.860194,2.1389127e-10
-79.790131,2.1389228e-10
-79.685036,2.1389381e-10
-79.527395,2.1389609e-10
-79.290932,2.1389954e-10
-78.936238,2.1390475e-10
-78.404197,2.1391259e-10
-77.606135,2.1392446e-10
-76.435645,2.1394215e-10
-74.835645,2.1396684e-10
-73.235645,2.1399222e-10
-71.635645,2.1401826e-10
-70.035645,2.1404502e-10
-68.435645,2.1407252e-10
-66.835645,2.1410081e-10
-65.235645,2.1412994e-10
-64,2.1415303e-10
-62.4,2.1418373e-10
-60.8,2.1421542e-10
-59.2,2.1424817e-10
-57.6,2.1428195e-10
-56,2.1431695e-10
-54.4,2.1435316e-10
-52.8,2.1439068e-10
-51.2,2.1442961e-10
-49.6,2.1447004e-10
-48,2.1451203e-10
-46.4,2.145558e-10
-44.8,2.1460144e-10
-43.2,2.1464908e-10
-41.6,2.146989e-10
-40,2.1475107e-10
-38.4,2.1480579e-10
-36.8,2.1486328e-10
-35.2,2.1492381e-10
-33.6,2.1498764e-10
-32,2.1505511e-10
-30.4,2.1512655e-10
-28.8,2.1520243e-10
-27.2,2.1528299e-10
-25.6,2.1536894e-10
-24,2.1546064e-10
-22.4,2.1555865e-10
-20.8,2.1566348e-10
-19.2,2.1577551e-10
-17.6,2.1589485e-10
-16,2.160211e-10
-14.4,2.1615272e-10
-12.8,2.1628601e-10
-11.2,2.1641308e-10
-9.6,2.165182e-10
-8,2.1657052e-10
-6.4,2.1651233e-10
-4.8,2.1624298e-10
-3.2,2.1561199e-10
-1.6,2.1446818e-10
0,2.1281321e-10
1.6,2.1089487e-10
3.2,2.0891923e-10
4.8,2.0678615e-10
6.4,2.0439272e-10
8,2.0183387e-10
9.6,1.9922779e-10
11.2,1.9668155e-10
12.8,1.9430887e-10
14.4,1.9222427e-10
16,1.9053171e-10
17.6,1.8931168e-10
19.2,1.8862358e-10
20.8,1.8851908e-10
22.4,1.8905292e-10
24,1.9029436e-10
25.6,1.9234178e-10
27.2,1.9533376e-10
28.8,1.9945659e-10
30.4,2.0495334e-10
32,2.1213591e-10
33.6,2.2139475e-10
35.2,2.3319866e-10
36.8,2.4807684e-10
38.4,2.6657774e-10
40,2.8920445e-10
41.6,3.1633532e-10
43.2,3.4814244e-10
44.8,3.8451792e-10
46.4,4.2501935e-10
48,4.6882768e-10
49.6,5.1475518e-10
51.2,5.6129929e-10
52.8,6.0679312e-10
54.4,6.4961716e-10
56,6.8845642e-10
57.6,7.2247626e-10
59.2,7.5138297e-10
60.8,7.7534401e-10
62.4,7.9483202e-10
64,8.1046867e-10
65.6,8.2289792e-10
67.2,8.3272225e-10
68.8,8.404702e-10
70.4,8.4658563e-10
72,8.5142987e-10
73.6,8.5529168e-10
75.2,8.5839501e-10
76.8,8.6090781e-10
78.4,8.6295701e-10
80,8.6463726e-10

