Voltage,Capacitance
-80,2.3014223e-10
-79.99984,2.3014223e-10
-79.9996,2.3014224e-10
-79.99924,2.3014224e-10
-79.9987,2.3014222e-10
-79.99789,2.3014224e-10
-79.996675,2.3014225e-10
-79.994852,2.3014224e-10
-79.992119,2.3014226e-10
-79.988018,2.3014228e-10
-79.981867,2.301423e-10
-79.972641,2.3014237e-10
-79.958801,2.3014242e-10
-79.938042,2.3014253e-10
-79.906903,2.3014268e-10
-79.860194,2.3014289e-10
-79.790131,2.3014323e-10
-79.685036,2.3014373e-10
-79.527395,2.3014449e-10
-79.290932,2.3014564e-10
-78.936238,2.3014737e-10
-78.404197,2.3014996e-10
-77.606135,2.3015386e-10
-76.409043,2.3015977e-10
-74.809043,2.3016776e-10
-73.209043,2.301759e-10
-71.609043,2.3018415e-10
-70.009043,2.3019253e-10
-68.409043,2.3020104e-10
-66.809043,2.3020968e-10
-65.209043,2.3021847e-10
-64,2.3022521e-10
-62.4,2.3023424e-10
-60.8,2.3024344e-10
-59.2,2.3025282e-10
-57.6,2.3026233e-10
-56,2.3027205e-10
-54.4,2.3028192e-10
-52.8,2.3029198e-10
-51.2,2.3030223e-10
-49.6,2.3031267e-10
-48,2.3032333e-10
-46.4,2.3033419e-10
-44.8,2.3034528e-10
-43.2,2.3035659e-10
-41.6,2.3036815e-10
-40,2.3037996e-10
-38.4,2.3039202e-10
-36.8,2.3040436e-10
-35.2,2.3041698e-10
-33.6,2.304299e-10
-32,2.3044314e-10
-30.4,2.304567e-10
-28.8,2.3047059e-10
-27.2,2.3048486e-10
-25.6,2.3049948e-10
-24,2.3051452e-10
-22.4,2.3052998e-10
-20.8,2.3054588e-10
-19.2,2.3056226e-10
-17.6,2.3057913e-10
-16,2.3059653e-10
-14.4,2.3061449e-10
-12.8,2.3063307e-10
-11.2,2.3065225e-10
-9.6,2.3067212e-10
-8,2.3069271e-10
-6.4,2.307141e-10
-4.8,2.3073633e-10
-3.2,2.3075946e-10
-1.6,2.3078357e-10
0,2.3080874e-10
1.6,2.3083507e-10
3.2,2.3086269e-10
4.8,2.3089168e-10
6.4,2.3092218e-10
8,2.3095437e-10
9.6,2.309884e-10
11.2,2.310245e-10
12.8,2.310629e-10
14.4,2.3110384e-10
16,2.3114763e-10
17.6,2.3119457e-10
19.2,2.3124494e-10
20.8,2.3129888e-10
22.4,2.313561e-10
24,2.314151e-10
25.6,2.3147057e-10
27.2,2.315037e-10
28.8,2.3143134e-10
30.4,2.3062637e-10
32,2.2094023e-10
33.6,1.9376822e-10
35.2,2.0377439e-10
36.8,3.0486737e-10
38.4,7.8593752e-10
40,8.506162e-10
41.6,8.6534048e-10
43.2,8.6895957e-10
44.8,8.712758e-10
46.4,8.7174311e-10
48,8.7328354e-10
49.6,8.7338443e-10
51.2,8.7361694e-10
52.8,8.7391586e-10
54.4,8.7405339e-10
56,8.741988e-10
57.6,8.7437159e-10
59.2,8.7446824e-10
60.8,8.7458059e-10
62.4,8.7463443e-10
64,8.7469189e-10
65.6,8.7478372e-10
67.2,8.7481134e-10
68.8,8.7485462e-10
70.4,8.7486666e-10
72,8.7496906e-10
73.6,8.7498369e-10
75.2,8.7498821e-10
76.8,8.7504866e-10
78.4,8.7506211e-10
80,8.7507441e-10

