Voltage,Capacitance
-80,2.1313974e-10
-79.99984,2.1313974e-10
-79.9996,2.1313974e-10
-79.99924,2.1313975e-10
-79.9987,2.1313973e-10
-79.99789,2.1313976e-10
-79.996675,2.1313978e-10
-79.994852,2.1313977e-10
-79.992119,2.131398e-10
-79.988018,2.1313985e-10
-79.981867,2.1313992e-10
-79.972641,2.1314006e-10
-79.958801,2.1314023e-10
-79.938042,2.1314047e-10
-79.906903,2.1314084e-10
-79.860194,2.1314137e-10
-79.790131,2.131422e-10
-79.685036,2.1314345e-10
-79.527395,2.1314533e-10
-79.290932,2.1314816e-10
-78.936238,2.1315244e-10
-78.404197,2.1315887e-10
-77.606135,2.1316858e-10
-76.435645,2.1318302e-10
-74.835645,2.132031e-10
-73.235645,2.1322368e-10
-71.635645,2.1324469e-10
-70.035645,2.1326619e-10
-68.435645,2.1328819e-10
-66.835645,2.1331071e-10
-65.235645,2.1333379e-10
-64,2.13352e-10
-62.4,2.1337609e-10
-60.8,2.1340083e-10
-59.2,2.1342625e-10
-57.6,2.1345231e-10
-56,2.1347915e-10
-54.4,2.1350672e-10
-52.8,2.1353509e-10
-51.2,2.1356432e-10
-49.6,2.1359444e-10
-48,2.1362544e-10
-46.4,2.1365752e-10
-44.8,2.1369066e-10
-43.2,2.1372493e-10
-41.6,2.1376041e-10
-40,2.1379718e-10
-38.4,2.1383532e-10
-36.8,2.1387493e-10
-35.2,2.1391612e-10
-33.6,2.1395901e-10
-32,2.1400372e-10
-30.4,2.1405041e-10
-28.8,2.140993e-10
-27.2,2.1415038e-10
-25.6,2.1420408e-10
-24,2.1426051e-10
-22.4,2.1431995e-10
-20.8,2.143827e-10
-19.2,2.1444911e-10
-17.6,2.1451956e-10
-16,2.145945e-10
-14.4,2.1467444e-10
-12.8,2.1475994e-10
-11.2,2.1485178e-10
-9.6,2.1495062e-10
-8,2.1505751e-10
-6.4,2.1517334e-10
-4.8,2.1529943e-10
-3.2,2.1543689e-10
-1.6,2.1558705e-10
0,2.1575103e-10
1.6,2.159286e-10
3.2,2.1611889e-10
4.8,2.1631607e-10
6.4,2.1650611e-10
8,2.1665712e-10
9.6,2.1670326e-10
11.2,2.1652245e-10
12.8,2.1593254e-10
14.4,2.1477686e-10
16,2.131238e-10
17.6,2.1126566e-10
19.2,2.0931011e-10
20.8,2.0710241e-10
22.4,2.0461152e-10
24,2.0195205e-10
25.6,1.9923679e-10
27.2,1.9658851e-10
28.8,1.9413537e-10
30.4,1.9200092e-10
32,1.9028715e-10
33.6,1.8906551e-10
35.2,1.8838972e-10
36.8,1.8831425e-10
38.4,1.8890934e-10
40,1.9028534e-10
41.6,1.9262386e-10
43.2,1.9620937e-10
44.8,2.0147395e-10
46.4,2.0907985e-10
48,2.200449e-10
49.6,2.3587734e-10
51.2,2.5869073e-10
52.8,2.9141829e-10
54.4,3.384329e-10
56,4.0620201e-10
57.6,5.0038499e-10
59.2,6.1365584e-10
60.8,7.1769663e-10
62.4,7.8753711e-10
64,8.2544358e-10
65.6,8.448423e-10
67.2,8.5495185e-10
68.8,8.6030391e-10
70.4,8.6278764e-10
72,8.6447301e-10
73.6,8.6511508e-10
75.2,8.6646529e-10
76.8,8.6753484e-10
78.4,8.6897952e-10
80,8.7006823e-10

