Voltage,Capacitance
-80,2.1358232e-10
-79.99984,2.1358233e-10
-79.9996,2.1358233e-10
-79.99924,2.1358233e-10
-79.9987,2.1358231e-10
-79.99789,2.1358235e-10
-79.996675,2.1358237e-10
-79.994852,2.1358236e-10
-79.992119,2.135824e-10
-79.988018,2.1358245e-10
-79.981867,2.1358253e-10
-79.972641,2.1358267e-10
-79.958801,2.1358285e-10
-79.938042,2.1358311e-10
-79.906903,2.1358351e-10
-79.860194,2.1358408e-10
-79.790131,2.1358497e-10
-79.685036,2.1358631e-10
-79.527395,2.1358833e-10
-79.290932,2.1359136e-10
-78.936238,2.1359595e-10
-78.404197,2.1360285e-10
-77.606135,2.1361328e-10
-76.435645,2.136288e-10
-74.835645,2.1365041e-10
-73.235645,2.1367258e-10
-71.635645,2.1369527e-10
-70.035645,2.137185e-10
-68.435645,2.1374233e-10
-66.835645,2.1376676e-10
-65.235645,2.1379184e-10
-64,2.1381166e-10
-62.4,2.1383792e-10
-60.8,2.1386495e-10
-59.2,2.1389278e-10
-57.6,2.1392137e-10
-56,2.1395088e-10
-54.4,2.1398128e-10
-52.8,2.1401264e-10
-51.2,2.1404502e-10
-49.6,2.1407849e-10
-48,2.1411305e-10
-46.4,2.141489e-10
-44.8,2.1418607e-10
-43.2,2.1422464e-10
-41.6,2.1426471e-10
-40,2.143064e-10
-38.4,2.1434982e-10
-36.8,2.1439511e-10
-35.2,2.1444242e-10
-33.6,2.1449192e-10
-32,2.145438e-10
-30.4,2.1459828e-10
-28.8,2.1465564e-10
-27.2,2.1471598e-10
-25.6,2.1477983e-10
-24,2.148474e-10
-22.4,2.1491914e-10
-20.8,2.1499551e-10
-19.2,2.1507704e-10
-17.6,2.1516434e-10
-16,2.1525812e-10
-14.4,2.1535919e-10
-12.8,2.1546844e-10
-11.2,2.1558703e-10
-9.6,2.1571595e-10
-8,2.1585653e-10
-6.4,2.1600968e-10
-4.8,2.161762e-10
-3.2,2.1635544e-10
-1.6,2.1654436e-10
0,2.1673425e-10
1.6,2.1690396e-10
3.2,2.1700978e-10
4.8,2.1696393e-10
6.4,2.1661639e-10
8,2.1577658e-10
9.6,2.1435646e-10
11.2,2.1254753e-10
12.8,2.1062329e-10
14.4,2.0855198e-10
16,2.0618842e-10
17.6,2.035865e-10
19.2,2.0086726e-10
20.8,1.9814616e-10
22.4,1.9554918e-10
24,1.9320288e-10
25.6,1.9122288e-10
27.2,1.8969727e-10
28.8,1.8868687e-10
30.4,1.8824297e-10
32,1.8842383e-10
33.6,1.8931187e-10
35.2,1.910417e-10
36.8,1.9383181e-10
38.4,1.980179e-10
40,2.0411015e-10
41.6,2.1289397e-10
43.2,2.2556448e-10
44.8,2.4385324e-10
46.4,2.7015389e-10
48,3.0786266e-10
49.6,3.6216068e-10
51.2,4.3997805e-10
52.8,5.4378766e-10
54.4,6.5751647e-10
56,7.4965343e-10
57.6,8.0546695e-10
59.2,8.3463134e-10
60.8,8.4958436e-10
62.4,8.5731351e-10
64,8.6226591e-10
65.6,8.6360582e-10
67.2,8.645109e-10
68.8,8.6513829e-10
70.4,8.6642032e-10
72,8.677855e-10
73.6,8.6861383e-10
75.2,8.7076232e-10
76.8,8.7130191e-10
78.4,8.7373091e-10
80,8.7234641e-10

