Voltage,Capacitance
-80,2.1311883e-10
-79.99984,2.1311883e-10
-79.9996,2.1311883e-10
-79.99924,2.1311884e-10
-79.9987,2.1311881e-10
-79.99789,2.1311885e-10
-79.996675,2.1311887e-10
-79.994852,2.1311886e-10
-79.992119,2.1311889e-10
-79.988018,2.1311894e-10
-79.981867,2.1311901e-10
-79.972641,2.1311915e-10
-79.958801,2.1311931e-10
-79.938042,2.1311956e-10
-79.906903,2.1311993e-10
-79.860194,2.1312045e-10
-79.790131,2.1312128e-10
-79.685036,2.1312253e-10
-79.527395,2.131244e-10
-79.290932,2.1312722e-10
-78.936238,2.1313149e-10
-78.404197,2.1313788e-10
-77.606135,2.1314756e-10
-76.435645,2.1316194e-10
-74.835645,2.1318194e-10
-73.235645,2.1320244e-10
-71.635645,2.1322336e-10
-70.035645,2.1324477e-10
-68.435645,2.1326668e-10
-66.835645,2.132891e-10
-65.235645,2.1331208e-10
-64,2.1333021e-10
-62.4,2.1335418e-10
-60.8,2.133788e-10
-59.2,2.134041e-10
-57.6,2.1343003e-10
-56,2.1345673e-10
-54.4,2.1348416e-10
-52.8,2.1351238e-10
-51.2,2.1354145e-10
-49.6,2.135714e-10
-48,2.1360222e-10
-46.4,2.136341e-10
-44.8,2.1366704e-10
-43.2,2.137011e-10
-41.6,2.1373635e-10
-40,2.1377287e-10
-38.4,2.1381075e-10
-36.8,2.1385009e-10
-35.2,2.1389098e-10
-33.6,2.1393354e-10
-32,2.1397791e-10
-30.4,2.1402422e-10
-28.8,2.140727e-10
-27.2,2.1412334e-10
-25.6,2.1417655e-10
-24,2.1423245e-10
-22.4,2.1429131e-10
-20.8,2.1435343e-10
-19.2,2.1441913e-10
-17.6,2.144888e-10
-16,2.1456287e-10
-14.4,2.1464184e-10
-12.8,2.1472626e-10
-11.2,2.1481688e-10
-9.6,2.1491435e-10
-8,2.150197e-10
-6.4,2.1513378e-10
-4.8,2.1525789e-10
-3.2,2.1539316e-10
-1.6,2.1554091e-10
0,2.1570234e-10
1.6,2.1587743e-10
3.2,2.1606577e-10
4.8,2.1626257e-10
6.4,2.1645597e-10
8,2.1661846e-10
9.6,2.1669233e-10
11.2,2.1656766e-10
12.8,2.1607122e-10
14.4,2.1502815e-10
16,2.1345086e-10
17.6,2.1161342e-10
19.2,2.0968671e-10
20.8,2.0753815e-10
22.4,2.0509455e-10
24,2.0245947e-10
25.6,1.9974687e-10
27.2,1.9707706e-10
28.8,1.9457795e-10
30.4,1.9237507e-10
32,1.9057587e-10
33.6,1.8925718e-10
35.2,1.8847457e-10
36.8,1.8828129e-10
38.4,1.8874313e-10
40,1.899606e-10
41.6,1.9209945e-10
43.2,1.9542208e-10
44.8,2.003279e-10
46.4,2.0742719e-10
48,2.1766005e-10
49.6,2.3243314e-10
51.2,2.5373622e-10
52.8,2.8431707e-10
54.4,3.2820658e-10
56,3.9150332e-10
57.6,4.8064198e-10
59.2,5.9195508e-10
60.8,7.0029843e-10
62.4,7.772009e-10
64,8.2009151e-10
65.6,8.4210084e-10
67.2,8.5349771e-10
68.8,8.5949371e-10
70.4,8.6327168e-10
72,8.6417232e-10
73.6,8.6476269e-10
75.2,8.6634493e-10
76.8,8.6670727e-10
78.4,8.6892444e-10
80,8.7047984e-10

