Voltage,Capacitance
-80,2.3072532e-10
-79.99984,2.3072533e-10
-79.9996,2.3072533e-10
-79.99924,2.3072533e-10
-79.9987,2.3072532e-10
-79.99789,2.3072534e-10
-79.996675,2.3072535e-10
-79.994852,2.3072534e-10
-79.992119,2.3072536e-10
-79.988018,2.3072539e-10
-79.981867,2.3072543e-10
-79.972641,2.307255e-10
-79.958801,2.3072558e-10
-79.938042,2.3072573e-10
-79.906903,2.3072593e-10
-79.860194,2.3072622e-10
-79.790131,2.3072668e-10
-79.685036,2.3072737e-10
-79.527395,2.307284e-10
-79.290932,2.3072995e-10
-78.936238,2.307323e-10
-78.404197,2.3073583e-10
-77.606135,2.3074115e-10
-76.435645,2.3074906e-10
-74.835645,2.3076002e-10
-73.235645,2.3077124e-10
-71.635645,2.3078267e-10
-70.035645,2.3079432e-10
-68.435645,2.3080622e-10
-66.835645,2.3081838e-10
-65.235645,2.3083079e-10
-64,2.3084057e-10
-62.4,2.3085346e-10
-60.8,2.3086666e-10
-59.2,2.3088018e-10
-57.6,2.3089399e-10
-56,2.3090818e-10
-54.4,2.3092269e-10
-52.8,2.3093758e-10
-51.2,2.3095285e-10
-49.6,2.3096852e-10
-48,2.3098463e-10
-46.4,2.3100117e-10
-44.8,2.3101819e-10
-43.2,2.3103571e-10
-41.6,2.3105375e-10
-40,2.3107234e-10
-38.4,2.3109152e-10
-36.8,2.3111132e-10
-35.2,2.3113178e-10
-33.6,2.3115293e-10
-32,2.3117483e-10
-30.4,2.3119751e-10
-28.8,2.3122104e-10
-27.2,2.3124546e-10
-25.6,2.3127082e-10
-24,2.3129722e-10
-22.4,2.3132472e-10
-20.8,2.3135339e-10
-19.2,2.3138331e-10
-17.6,2.3141456e-10
-16,2.3144723e-10
-14.4,2.3148142e-10
-12.8,2.3151721e-10
-11.2,2.3155463e-10
-9.6,2.3159376e-10
-8,2.3163455e-10
-6.4,2.3167694e-10
-4.8,2.3172062e-10
-3.2,2.3176504e-10
-1.6,2.3180914e-10
0,2.3185095e-10
1.6,2.3188688e-10
3.2,2.3191034e-10
4.8,2.3190888e-10
6.4,2.3185887e-10
8,2.3171477e-10
9.6,2.3139027e-10
11.2,2.3073356e-10
12.8,2.2952823e-10
14.4,2.2760935e-10
16,2.2510345e-10
17.6,2.2237556e-10
19.2,2.1953018e-10
20.8,2.1640274e-10
22.4,2.1300771e-10
24,2.0949933e-10
25.6,2.0602063e-10
27.2,2.0271814e-10
28.8,1.9973112e-10
30.4,1.9718365e-10
32,1.9516973e-10
33.6,1.9374976e-10
35.2,1.9296978e-10
36.8,1.9288242e-10
38.4,1.9356415e-10
40,1.9514745e-10
41.6,1.9787138e-10
43.2,2.0214789e-10
44.8,2.0867771e-10
46.4,2.1867664e-10
48,2.3425948e-10
49.6,2.5914256e-10
51.2,3.0304292e-10
52.8,4.6717552e-10
54.4,8.0983834e-10
56,8.5584845e-10
57.6,8.6634857e-10
59.2,8.7043924e-10
60.8,8.7171432e-10
62.4,8.7336697e-10
64,8.7308172e-10
65.6,8.7339224e-10
67.2,8.7360379e-10
68.8,8.7389606e-10
70.4,8.7409123e-10
72,8.7419315e-10
73.6,8.7439147e-10
75.2,8.7447509e-10
76.8,8.745421e-10
78.4,8.7463251e-10
80,8.7472366e-10

