Voltage,Capacitance
-80,2.2940825e-10
-79.99984,2.2940825e-10
-79.9996,2.2940825e-10
-79.99924,2.2940826e-10
-79.9987,2.2940824e-10
-79.99789,2.2940827e-10
-79.996675,2.2940827e-10
-79.994852,2.2940827e-10
-79.992119,2.2940829e-10
-79.988018,2.2940833e-10
-79.981867,2.2940837e-10
-79.972641,2.2940846e-10
-79.958801,2.2940855e-10
-79.938042,2.2940872e-10
-79.906903,2.2940896e-10
-79.860194,2.294093e-10
-79.790131,2.2940984e-10
-79.685036,2.2941064e-10
-79.527395,2.2941185e-10
-79.290932,2.2941367e-10
-78.936238,2.2941642e-10
-78.404197,2.2942056e-10
-77.606135,2.2942681e-10
-76.435645,2.294361e-10
-74.835645,2.2944904e-10
-73.235645,2.2946229e-10
-71.635645,2.2947583e-10
-70.035645,2.2948969e-10
-68.435645,2.2950387e-10
-66.835645,2.295184e-10
-65.235645,2.295333e-10
-64,2.2954505e-10
-62.4,2.295606e-10
-60.8,2.2957658e-10
-59.2,2.29593e-10
-57.6,2.2960983e-10
-56,2.2962716e-10
-54.4,2.2964497e-10
-52.8,2.296633e-10
-51.2,2.2968216e-10
-49.6,2.2970159e-10
-48,2.2972163e-10
-46.4,2.2974228e-10
-44.8,2.2976359e-10
-43.2,2.2978558e-10
-41.6,2.2980828e-10
-40,2.2983174e-10
-38.4,2.2985596e-10
-36.8,2.2988098e-10
-35.2,2.299068e-10
-33.6,2.2993345e-10
-32,2.299609e-10
-30.4,2.2998912e-10
-28.8,2.3001803e-10
-27.2,2.3004751e-10
-25.6,2.300773e-10
-24,2.301071e-10
-22.4,2.3013633e-10
-20.8,2.3016409e-10
-19.2,2.30189e-10
-17.6,2.3020883e-10
-16,2.3022002e-10
-14.4,2.3021673e-10
-12.8,2.3018923e-10
-11.2,2.3012096e-10
-9.6,2.2998321e-10
-8,2.2972579e-10
-6.4,2.2926226e-10
-4.8,2.28454e-10
-3.2,2.271197e-10
-1.6,2.251367e-10
0,2.2263546e-10
1.6,2.1995721e-10
3.2,2.1721626e-10
4.8,2.1425782e-10
6.4,2.1108036e-10
8,2.0782941e-10
9.6,2.0463002e-10
11.2,2.0160331e-10
12.8,1.9886344e-10
14.4,1.965147e-10
16,1.9464229e-10
17.6,1.9330635e-10
19.2,1.9255562e-10
20.8,1.9244624e-10
22.4,1.9305627e-10
24,1.9451236e-10
25.6,1.9703616e-10
27.2,2.0100507e-10
28.8,2.0705184e-10
30.4,2.1626282e-10
32,2.3053047e-10
33.6,2.531503e-10
35.2,2.9154767e-10
36.8,4.022481e-10
38.4,7.8649874e-10
40,8.5088921e-10
41.6,8.6561305e-10
43.2,8.6991362e-10
44.8,8.702603e-10
46.4,8.7183139e-10
48,8.7242403e-10
49.6,8.7330207e-10
51.2,8.7363464e-10
52.8,8.7386996e-10
54.4,8.7403879e-10
56,8.741839e-10
57.6,8.7436031e-10
59.2,8.7447968e-10
60.8,8.7455093e-10
62.4,8.7463435e-10
64,8.7466715e-10
65.6,8.7475888e-10
67.2,8.7478036e-10
68.8,8.7487134e-10
70.4,8.7493148e-10
72,8.7496542e-10
73.6,8.7495468e-10
75.2,8.7502803e-10
76.8,8.7504086e-10
78.4,8.7504474e-10
80,8.7506476e-10

