Voltage,Capacitance
-10,2.3119719e-10
-9.99998,2.3119718e-10
-9.99995,2.3119719e-10
-9.999905,2.3119719e-10
-9.9998375,2.3119719e-10
-9.9997362,2.311972e-10
-9.9995844,2.311972e-10
-9.9993566,2.3119721e-10
-9.9990148,2.3119722e-10
-9.9985023,2.3119723e-10
-9.9977334,2.3119726e-10
-9.9965801,2.3119728e-10
-9.9948501,2.3119734e-10
-9.9922552,2.3119742e-10
-9.9883628,2.3119754e-10
-9.9825242,2.3119771e-10
-9.9737664,2.3119798e-10
-9.9606295,2.3119837e-10
-9.9409243,2.3119896e-10
-9.9113665,2.3119985e-10
-9.8670297,2.3120118e-10
-9.8005246,2.3120318e-10
-9.7007669,2.312062e-10
-9.5544556,2.3121063e-10
-9.3544556,2.312167e-10
-9.1544556,2.3122279e-10
-8.9544556,2.312289e-10
-8.7544556,2.3123503e-10
-8.5544556,2.3124116e-10
-8.3544556,2.312473e-10
-8.1544556,2.3125344e-10
-8,2.3125818e-10
-7.8,2.312643e-10
-7.6,2.312704e-10
-7.4,2.3127646e-10
-7.2,2.3128249e-10
-7,2.3128847e-10
-6.8,2.3129438e-10
-6.6,2.313002e-10
-6.4,2.3130592e-10
-6.2,2.3131152e-10
-6,2.3131698e-10
-5.8,2.3132225e-10
-5.6,2.3132732e-10
-5.4,2.3133215e-10
-5.2,2.3133668e-10
-5,2.3134087e-10
-4.8,2.3134466e-10
-4.6,2.3134797e-10
-4.4,2.3135071e-10
-4.2,2.3135279e-10
-4,2.3135409e-10
-3.8,2.3135444e-10
-3.6,2.3135368e-10
-3.4,2.3135158e-10
-3.2,2.3134788e-10
-3,2.3134222e-10
-2.8,2.313342e-10
-2.6,2.3132326e-10
-2.4,2.3130872e-10
-2.2,2.3128966e-10
-2,2.3126489e-10
-1.8,2.3123279e-10
-1.6,2.3119113e-10
-1.4,2.3113677e-10
-1.2,2.3106516e-10
-1,2.3096951e-10
-0.8,2.3083922e-10
-0.6,2.3065712e-10
-0.4,2.3039356e-10
-0.2,2.2999397e-10
0,2.2934911e-10
0.2,2.2821843e-10
0.4,2.2602241e-10
0.6,2.2133e-10
0.8,2.0861037e-10
1,1.8608784e-10
1.2,2.4226975e-10
1.4,4.0231731e-10
1.6,6.586041e-10
1.8,7.7623275e-10
2,8.1710971e-10
2.2,8.3549763e-10
2.4,8.449744e-10
2.6,8.5127294e-10
2.8,8.5518303e-10
3,8.5841215e-10
3.2,8.6066999e-10
3.4,8.6287443e-10
3.6,8.6361119e-10
3.8,8.6429021e-10
4,8.659132e-10
4.2,8.6583049e-10
4.4,8.6778545e-10
4.6,8.6702593e-10
4.8,8.6888222e-10
5,8.6923384e-10
5.2,8.692952e-10
5.4,8.6915389e-10
5.6,8.6963193e-10
5.8,8.7079993e-10
6,8.7146084e-10
6.2,8.6981321e-10
6.4,8.7115374e-10
6.6,8.7039713e-10
6.8,8.7143576e-10
7,8.7137643e-10
7.2,8.7158665e-10
7.4,8.7095745e-10
7.6,8.7159099e-10
7.8,8.7194408e-10
8,8.721697e-10
8.2,8.7227717e-10
8.4,8.7244547e-10
8.6,8.7283918e-10
8.8,8.7283037e-10
9,8.7245463e-10
9.2,8.728119e-10
9.4,8.7228777e-10
9.6,8.734168e-10
9.8,8.720085e-10
10,8.734768e-10

