Voltage,Capacitance
-80,2.3022587e-10
-79.99984,2.3022588e-10
-79.9996,2.3022588e-10
-79.99924,2.3022588e-10
-79.9987,2.3022586e-10
-79.99789,2.3022589e-10
-79.996675,2.3022589e-10
-79.994852,2.3022588e-10
-79.992119,2.302259e-10
-79.988018,2.3022592e-10
-79.981867,2.3022595e-10
-79.972641,2.3022601e-10
-79.958801,2.3022607e-10
-79.938042,2.3022619e-10
-79.906903,2.3022634e-10
-79.860194,2.3022656e-10
-79.790131,2.3022692e-10
-79.685036,2.3022745e-10
-79.527395,2.3022825e-10
-79.290932,2.3022945e-10
-78.936238,2.3023127e-10
-78.404197,2.3023398e-10
-77.606135,2.3023808e-10
-76.409043,2.3024429e-10
-74.809043,2.3025269e-10
-73.209043,2.3026125e-10
-71.609043,2.3026993e-10
-70.009043,2.3027875e-10
-68.409043,2.3028772e-10
-66.809043,2.3029683e-10
-65.209043,2.3030611e-10
-64,2.3031322e-10
-62.4,2.3032276e-10
-60.8,2.3033248e-10
-59.2,2.303424e-10
-57.6,2.3035247e-10
-56,2.3036275e-10
-54.4,2.3037322e-10
-52.8,2.3038389e-10
-51.2,2.3039477e-10
-49.6,2.3040587e-10
-48,2.304172e-10
-46.4,2.3042877e-10
-44.8,2.3044058e-10
-43.2,2.3045264e-10
-41.6,2.3046498e-10
-40,2.3047759e-10
-38.4,2.304905e-10
-36.8,2.3050371e-10
-35.2,2.3051724e-10
-33.6,2.3053111e-10
-32,2.3054533e-10
-30.4,2.3055991e-10
-28.8,2.3057489e-10
-27.2,2.3059027e-10
-25.6,2.3060606e-10
-24,2.3062233e-10
-22.4,2.3063908e-10
-20.8,2.3065633e-10
-19.2,2.3067413e-10
-17.6,2.3069249e-10
-16,2.3071146e-10
-14.4,2.3073108e-10
-12.8,2.3075141e-10
-11.2,2.3077244e-10
-9.6,2.3079427e-10
-8,2.3081694e-10
-6.4,2.3084054e-10
-4.8,2.3086511e-10
-3.2,2.3089075e-10
-1.6,2.3091753e-10
0,2.3094556e-10
1.6,2.3097494e-10
3.2,2.3100583e-10
4.8,2.3103833e-10
6.4,2.310726e-10
8,2.3110882e-10
9.6,2.3114718e-10
11.2,2.3118786e-10
12.8,2.3123108e-10
14.4,2.3127701e-10
16,2.3132578e-10
17.6,2.3137729e-10
19.2,2.3143106e-10
20.8,2.3148556e-10
22.4,2.3153684e-10
24,2.3157446e-10
25.6,2.3156895e-10
27.2,2.3142567e-10
28.8,2.3079258e-10
30.4,2.284375e-10
32,2.2306551e-10
33.6,2.1620066e-10
35.2,2.0786704e-10
36.8,1.9991888e-10
38.4,1.9434284e-10
40,1.9223999e-10
41.6,1.9430144e-10
43.2,2.0249163e-10
44.8,2.2168997e-10
46.4,2.7191279e-10
48,6.4199341e-10
49.6,8.3460229e-10
51.2,8.6130716e-10
52.8,8.6795448e-10
54.4,8.7024323e-10
56,8.7136308e-10
57.6,8.7313403e-10
59.2,8.7304493e-10
60.8,8.735235e-10
62.4,8.7379594e-10
64,8.739653e-10
65.6,8.7418283e-10
67.2,8.7428326e-10
68.8,8.7440793e-10
70.4,8.7452791e-10
72,8.7460335e-10
73.6,8.7462888e-10
75.2,8.7473769e-10
76.8,8.7480308e-10
78.4,8.748257e-10
80,8.7491807e-10

