Voltage,Capacitance
-80,2.3039555e-10
-79.99984,2.3039556e-10
-79.9996,2.3039556e-10
-79.99924,2.3039556e-10
-79.9987,2.3039555e-10
-79.99789,2.3039557e-10
-79.996675,2.3039557e-10
-79.994852,2.3039557e-10
-79.992119,2.3039558e-10
-79.988018,2.303956e-10
-79.981867,2.3039564e-10
-79.972641,2.3039571e-10
-79.958801,2.3039577e-10
-79.938042,2.303959e-10
-79.906903,2.3039607e-10
-79.860194,2.3039632e-10
-79.790131,2.3039671e-10
-79.685036,2.303973e-10
-79.527395,2.3039818e-10
-79.290932,2.303995e-10
-78.936238,2.3040151e-10
-78.404197,2.3040452e-10
-77.606135,2.3040905e-10
-76.409043,2.3041593e-10
-74.809043,2.3042524e-10
-73.209043,2.3043475e-10
-71.609043,2.3044441e-10
-70.009043,2.3045424e-10
-68.409043,2.3046425e-10
-66.809043,2.3047445e-10
-65.209043,2.3048484e-10
-64,2.3049283e-10
-62.4,2.3050356e-10
-60.8,2.3051452e-10
-59.2,2.3052572e-10
-57.6,2.3053711e-10
-56,2.3054878e-10
-54.4,2.3056069e-10
-52.8,2.3057285e-10
-51.2,2.3058529e-10
-49.6,2.3059801e-10
-48,2.3061103e-10
-46.4,2.3062436e-10
-44.8,2.3063802e-10
-43.2,2.3065201e-10
-41.6,2.3066637e-10
-40,2.306811e-10
-38.4,2.3069622e-10
-36.8,2.3071176e-10
-35.2,2.3072774e-10
-33.6,2.3074419e-10
-32,2.3076112e-10
-30.4,2.3077857e-10
-28.8,2.3079657e-10
-27.2,2.3081516e-10
-25.6,2.3083434e-10
-24,2.3085421e-10
-22.4,2.3087479e-10
-20.8,2.3089612e-10
-19.2,2.3091826e-10
-17.6,2.3094127e-10
-16,2.3096522e-10
-14.4,2.3099018e-10
-12.8,2.3101625e-10
-11.2,2.3104347e-10
-9.6,2.31072e-10
-8,2.3110191e-10
-6.4,2.3113338e-10
-4.8,2.3116651e-10
-3.2,2.3120147e-10
-1.6,2.3123844e-10
0,2.312776e-10
1.6,2.3131916e-10
3.2,2.3136333e-10
4.8,2.3141023e-10
6.4,2.314599e-10
8,2.3151212e-10
9.6,2.3156604e-10
11.2,2.3161935e-10
12.8,2.3166606e-10
14.4,2.3169017e-10
16,2.3164451e-10
17.6,2.3136803e-10
19.2,2.3024711e-10
20.8,2.2660651e-10
22.4,2.2049549e-10
24,2.1290067e-10
25.6,2.0444319e-10
27.2,1.9724813e-10
28.8,1.9300783e-10
30.4,1.9248855e-10
32,1.9670021e-10
33.6,2.0851509e-10
35.2,2.3568669e-10
36.8,3.3532921e-10
38.4,7.8606015e-10
40,8.5135907e-10
41.6,8.650939e-10
43.2,8.6977624e-10
44.8,8.7180576e-10
46.4,8.7297951e-10
48,8.7306575e-10
49.6,8.7330943e-10
51.2,8.736272e-10
52.8,8.7386381e-10
54.4,8.7402361e-10
56,8.7420858e-10
57.6,8.7434784e-10
59.2,8.7446747e-10
60.8,8.7456178e-10
62.4,8.7465303e-10
64,8.7470987e-10
65.6,8.7478717e-10
67.2,8.748487e-10
68.8,8.748833e-10
70.4,8.7491173e-10
72,8.7490689e-10
73.6,8.7498205e-10
75.2,8.7499937e-10
76.8,8.7502313e-10
78.4,8.7504931e-10
80,8.7506306e-10

