Voltage,Capacitance
-80,2.1362431e-10
-79.99984,2.1362431e-10
-79.9996,2.1362431e-10
-79.99924,2.1362432e-10
-79.9987,2.136243e-10
-79.99789,2.1362434e-10
-79.996675,2.1362436e-10
-79.994852,2.1362436e-10
-79.992119,2.136244e-10
-79.988018,2.1362445e-10
-79.981867,2.1362454e-10
-79.972641,2.136247e-10
-79.958801,2.136249e-10
-79.938042,2.1362521e-10
-79.906903,2.1362566e-10
-79.860194,2.1362631e-10
-79.790131,2.1362732e-10
-79.685036,2.1362885e-10
-79.527395,2.1363114e-10
-79.290932,2.1363459e-10
-78.936238,2.1363982e-10
-78.404197,2.1364768e-10
-77.606135,2.1365959e-10
-76.435645,2.1367732e-10
-74.835645,2.1370209e-10
-73.235645,2.1372756e-10
-71.635645,2.137537e-10
-70.035645,2.1378057e-10
-68.435645,2.1380819e-10
-66.835645,2.1383663e-10
-65.235645,2.1386591e-10
-64,2.1388914e-10
-62.4,2.1392002e-10
-60.8,2.1395192e-10
-59.2,2.139849e-10
-57.6,2.1401895e-10
-56,2.1405423e-10
-54.4,2.1409076e-10
-52.8,2.1412864e-10
-51.2,2.1416796e-10
-49.6,2.1420882e-10
-48,2.1425129e-10
-46.4,2.142956e-10
-44.8,2.1434184e-10
-43.2,2.1439015e-10
-41.6,2.1444071e-10
-40,2.1449372e-10
-38.4,2.1454937e-10
-36.8,2.1460792e-10
-35.2,2.1466963e-10
-33.6,2.1473481e-10
-32,2.1480378e-10
-30.4,2.1487694e-10
-28.8,2.1495477e-10
-27.2,2.1503755e-10
-25.6,2.1512603e-10
-24,2.1522063e-10
-22.4,2.1532194e-10
-20.8,2.1543052e-10
-19.2,2.1554676e-10
-17.6,2.1567076e-10
-16,2.1580196e-10
-14.4,2.1593848e-10
-12.8,2.1607584e-10
-11.2,2.162045e-10
-9.6,2.1630547e-10
-8,2.1634174e-10
-6.4,2.1624483e-10
-4.8,2.1589866e-10
-3.2,2.1514159e-10
-1.6,2.1384349e-10
0,2.1207729e-10
1.6,2.1012884e-10
3.2,2.0812893e-10
4.8,2.0593163e-10
6.4,2.034889e-10
8,2.0091636e-10
9.6,1.9832304e-10
11.2,1.958158e-10
12.8,1.9350327e-10
14.4,1.914906e-10
16,1.8986869e-10
17.6,1.8870482e-10
19.2,1.880512e-10
20.8,1.8796159e-10
22.4,1.8850382e-10
24,1.8977751e-10
25.6,1.9193959e-10
27.2,1.9522876e-10
28.8,1.999945e-10
30.4,2.0674915e-10
32,2.1624857e-10
33.6,2.2957974e-10
35.2,2.4821659e-10
36.8,2.7403446e-10
38.4,3.0935504e-10
40,3.5704221e-10
41.6,4.2015109e-10
43.2,4.9971279e-10
44.8,5.9014983e-10
46.4,6.7765839e-10
48,7.4788654e-10
49.6,7.9552277e-10
51.2,8.2457052e-10
52.8,8.4174164e-10
54.4,8.5200402e-10
56,8.5827427e-10
57.6,8.6219136e-10
59.2,8.6461753e-10
60.8,8.6604414e-10
62.4,8.6699873e-10
64,8.6679475e-10
65.6,8.6706106e-10
67.2,8.6783632e-10
68.8,8.6850741e-10
70.4,8.6983227e-10
72,8.7029148e-10
73.6,8.6964791e-10
75.2,8.7250437e-10
76.8,8.7275706e-10
78.4,8.7244928e-10
80,8.7327372e-10

