Voltage,Capacitance
-80,2.1313639e-10
-79.99984,2.1313639e-10
-79.9996,2.1313639e-10
-79.99924,2.131364e-10
-79.9987,2.1313638e-10
-79.99789,2.1313641e-10
-79.996675,2.1313643e-10
-79.994852,2.1313642e-10
-79.992119,2.1313645e-10
-79.988018,2.131365e-10
-79.981867,2.1313658e-10
-79.972641,2.1313671e-10
-79.958801,2.1313688e-10
-79.938042,2.1313712e-10
-79.906903,2.1313749e-10
-79.860194,2.1313801e-10
-79.790131,2.1313884e-10
-79.685036,2.1314009e-10
-79.527395,2.1314196e-10
-79.290932,2.1314478e-10
-78.936238,2.1314905e-10
-78.404197,2.1315544e-10
-77.606135,2.1316512e-10
-76.435645,2.131795e-10
-74.835645,2.131995e-10
-73.235645,2.1321999e-10
-71.635645,2.1324091e-10
-70.035645,2.1326231e-10
-68.435645,2.1328421e-10
-66.835645,2.1330663e-10
-65.235645,2.133296e-10
-64,2.1334772e-10
-62.4,2.1337169e-10
-60.8,2.133963e-10
-59.2,2.1342158e-10
-57.6,2.1344749e-10
-56,2.1347418e-10
-54.4,2.1350159e-10
-52.8,2.1352979e-10
-51.2,2.1355883e-10
-49.6,2.1358876e-10
-48,2.1361955e-10
-46.4,2.136514e-10
-44.8,2.136843e-10
-43.2,2.1371832e-10
-41.6,2.1375353e-10
-40,2.1379e-10
-38.4,2.1382782e-10
-36.8,2.1386709e-10
-35.2,2.1390791e-10
-33.6,2.139504e-10
-32,2.1399468e-10
-30.4,2.140409e-10
-28.8,2.1408927e-10
-27.2,2.1413979e-10
-25.6,2.1419287e-10
-24,2.1424861e-10
-22.4,2.143073e-10
-20.8,2.1436923e-10
-19.2,2.1443471e-10
-17.6,2.1450413e-10
-16,2.1457792e-10
-14.4,2.1465656e-10
-12.8,2.1474059e-10
-11.2,2.1483077e-10
-9.6,2.1492772e-10
-8,2.1503246e-10
-6.4,2.1514583e-10
-4.8,2.152691e-10
-3.2,2.1540336e-10
-1.6,2.1554991e-10
0,2.157099e-10
1.6,2.1588329e-10
3.2,2.1606966e-10
4.8,2.1626425e-10
6.4,2.1645538e-10
8,2.1661603e-10
9.6,2.1668955e-10
11.2,2.1656795e-10
12.8,2.1608028e-10
14.4,2.1505114e-10
16,2.1348612e-10
17.6,2.1165401e-10
19.2,2.0973217e-10
20.8,2.0759265e-10
22.4,2.0515709e-10
24,2.0252724e-10
25.6,1.998176e-10
27.2,1.971482e-10
28.8,1.9464739e-10
30.4,1.9244182e-10
32,1.9064072e-10
33.6,1.893228e-10
35.2,1.8854478e-10
36.8,1.8836e-10
38.4,1.8883257e-10
40,1.9005743e-10
41.6,1.9218678e-10
43.2,1.9545546e-10
44.8,2.0021071e-10
46.4,2.0696429e-10
48,2.1647353e-10
49.6,2.298291e-10
51.2,2.4850987e-10
52.8,2.7439617e-10
54.4,3.0981381e-10
56,3.5763266e-10
57.6,4.2089932e-10
59.2,5.0060425e-10
60.8,5.9108262e-10
62.4,6.7847486e-10
64,7.4848213e-10
65.6,7.9590038e-10
67.2,8.2479575e-10
68.8,8.4187655e-10
70.4,8.5208604e-10
72,8.5832587e-10
73.6,8.6222398e-10
75.2,8.6478726e-10
76.8,8.6610523e-10
78.4,8.6646104e-10
80,8.6712053e-10

